# Spherical Bessel functions via up and down recursion
42.200000  1.095175e-02  1.095871e-02
42.300000  8.804370e-03  8.812193e-03
42.400000  6.584487e-03  6.593360e-03
42.500000  4.313110e-03  4.323265e-03
42.600000  2.011626e-03  2.023356e-03
42.700000 -2.984036e-04 -2.847277e-04
42.800000 -2.595462e-03 -2.579358e-03
42.900000 -4.858290e-03 -4.839119e-03
43.000000 -7.066106e-03 -7.043012e-03
43.100000 -9.198842e-03 -9.170643e-03
43.200000 -1.123740e-02 -1.120241e-02
43.300000 -1.316397e-02 -1.311970e-02
43.400000 -1.496243e-02 -1.490504e-02
43.500000 -1.661915e-02 -1.654225e-02
43.600000 -1.812462e-02 -1.801662e-02
43.700000 -1.947843e-02 -1.931503e-02
43.800000 -2.071025e-02 -2.042604e-02
43.900000 -2.205882e-02 -2.134003e-02
44.000000 -1.893321e-02 -2.204926e-02
44.100000 -2.195004e-02 -2.254795e-02
44.200000 -2.246374e-02 -2.283230e-02
44.300000 -2.261390e-02 -2.290055e-02
44.400000 -2.250538e-02 -2.275298e-02
44.500000 -2.216464e-02 -2.239189e-02
44.600000 -2.160444e-02 -2.182159e-02
44.700000 -2.083472e-02 -2.104831e-02
44.800000 -1.986536e-02 -2.008018e-02
44.900000 -1.870718e-02 -1.892715e-02
45.000000 -1.737219e-02 -1.760083e-02
45.100000 -1.587368e-02 -1.611445e-02
45.200000 -1.422620e-02 -1.448267e-02
45.300000 -1.244537e-02 -1.272148e-02
45.400000 -1.054779e-02 -1.084802e-02
45.500000 -8.550829e-03 -8.880400e-03
45.600000 -6.472375e-03 -6.837581e-03
45.700000 -4.330589e-03 -4.739136e-03
45.800000 -2.143567e-03 -2.605094e-03
45.900000  7.105901e-05 -4.557393e-04
46.000000  2.296659e-03  1.688576e-03
46.100000  4.518351e-03  3.807627e-03
46.200000  6.724151e-03  5.881505e-03
46.300000  8.906879e-03  7.890804e-03
46.400000  1.106764e-02  9.816803e-03
46.500000  1.322292e-02  1.164164e-02
46.600000  1.542076e-02  1.334847e-02
46.700000  1.778436e-02  1.492164e-02
46.800000  2.065878e-02  1.634682e-02
46.900000  2.533477e-02  1.761111e-02
47.000000  4.305890e-02  1.870320e-02
47.100000 -9.531341e-03  1.961346e-02
47.200000  1.009207e-02  2.033399e-02
47.300000  1.418868e-02  2.085873e-02
47.400000  1.597943e-02  2.118351e-02
47.500000  1.686751e-02  2.130603e-02
47.600000  1.723043e-02  2.122596e-02
47.700000  1.721324e-02  2.094485e-02
47.800000  1.688504e-02  2.046617e-02
47.900000  1.628461e-02  1.979523e-02
48.000000  1.543703e-02  1.893918e-02
48.100000  1.436065e-02  1.790685e-02
48.200000  1.307023e-02  1.670874e-02
48.300000  1.157833e-02  1.535687e-02
48.400000  9.895838e-03  1.386468e-02
48.500000  8.031823e-03  1.224689e-02
48.600000  5.992975e-03  1.051934e-02
48.700000  3.782419e-03  8.698877e-03
48.800000  1.397743e-03  6.803159e-03
48.900000 -1.172310e-03  4.850490e-03
49.000000 -3.953520e-03  2.859649e-03
49.100000 -6.996497e-03  8.497088e-04
49.200000 -1.039672e-02 -1.160147e-03
49.300000 -1.433720e-02 -3.150805e-03
49.400000 -1.919078e-02 -5.103406e-03
49.500000 -2.580942e-02 -6.999521e-03
49.600000 -3.657484e-02 -8.821324e-03
49.700000 -6.138157e-02 -1.055176e-02
49.800000 -2.527649e-01 -1.217472e-02
49.900000  8.185355e-02 -1.367514e-02
50.000000  2.634826e-02 -1.503922e-02
50.100000  1.084668e-02 -1.625448e-02
50.200000  3.239687e-03 -1.730991e-02
50.300000 -1.374282e-03 -1.819606e-02
50.400000 -4.464968e-03 -1.890513e-02
50.500000 -6.624207e-03 -1.943102e-02
50.600000 -8.135483e-03 -1.976943e-02
50.700000 -9.151676e-03 -1.991782e-02
50.800000 -9.763116e-03 -1.987550e-02
50.900000 -1.002752e-02 -1.964359e-02
51.000000 -9.984562e-03 -1.922501e-02
51.100000 -9.663552e-03 -1.862446e-02
51.200000 -9.087653e-03 -1.784834e-02
51.300000 -8.276332e-03 -1.690473e-02
51.400000 -7.246774e-03 -1.580325e-02
51.500000 -6.014674e-03 -1.455501e-02
51.600000 -4.594621e-03 -1.317248e-02
51.700000 -3.000182e-03 -1.166936e-02
51.800000 -1.243717e-03 -1.006045e-02
51.900000  6.640811e-04 -8.361533e-03
52.000000  2.714988e-03 -6.589165e-03
52.100000  4.904576e-03 -4.760562e-03
52.200000  7.234363e-03 -2.893412e-03
52.300000  9.715441e-03 -1.005713e-03
52.400000  1.237488e-02  8.844080e-04
52.500000  1.526787e-02  2.758861e-03
52.600000  1.850255e-02  4.599770e-03
52.700000  2.229707e-02  6.389643e-03
52.800000  2.713031e-02  8.111534e-03
52.900000  3.423646e-02  9.749210e-03
53.000000  4.791777e-02  1.128730e-02
53.100000  9.984271e-02  1.271143e-02
53.200000 -1.219037e-01  1.400838e-02
53.300000 -1.780984e-02  1.516618e-02
53.400000 -7.070711e-04  1.617425e-02
53.500000  6.736700e-03  1.702346e-02
53.600000  1.104378e-02  1.770625e-02
53.700000  1.387326e-02  1.821666e-02
53.800000  1.584031e-02  1.855042e-02
53.900000  1.722577e-02  1.870497e-02
54.000000  1.817693e-02  1.867945e-02
54.100000  1.877978e-02  1.847475e-02
54.200000  1.908942e-02  1.809348e-02
54.300000  1.914440e-02  1.753991e-02
54.400000  1.897406e-02  1.681996e-02
54.500000  1.860260e-02  1.594114e-02
54.600000  1.805133e-02  1.491243e-02
54.700000  1.734009e-02  1.374424e-02
54.800000  1.648804e-02  1.244828e-02
54.900000  1.551418e-02  1.103742e-02
55.000000  1.443760e-02  9.525629e-03
55.100000  1.327774e-02  7.927773e-03
55.200000  1.205436e-02  6.259501e-03
55.300000  1.078763e-02  4.537085e-03
55.400000  9.498090e-03  2.777262e-03
55.500000  8.206616e-03  9.970743e-04
55.600000  6.934379e-03 -7.862992e-04
55.700000  5.702790e-03 -2.555705e-03
55.800000  4.533469e-03 -4.294182e-03
55.900000  3.448222e-03 -5.985122e-03
56.000000  2.469053e-03 -7.612426e-03
56.100000  1.618221e-03 -9.160665e-03
56.200000  9.183536e-04 -1.061522e-02
56.300000  3.926491e-04 -1.196241e-02
56.400000  6.519074e-05 -1.318965e-02
56.500000 -3.857342e-05 -1.428554e-02
56.600000  1.088793e-04 -1.523998e-02
56.700000  5.381909e-04 -1.604426e-02
56.800000  1.284665e-03 -1.669115e-02
56.900000  2.390567e-03 -1.717497e-02
57.000000  3.908615e-03 -1.749159e-02
57.100000  5.907408e-03 -1.763854e-02
57.200000  8.480138e-03 -1.761498e-02
57.300000  1.175911e-02 -1.742171e-02
57.400000  1.594110e-02 -1.706116e-02
57.500000  2.133436e-02 -1.653737e-02
57.600000  2.845233e-02 -1.585593e-02
57.700000  3.821876e-02 -1.502394e-02
57.800000  5.247779e-02 -1.404993e-02
